event,$amount,$app_build_number,$app_release,$app_version,$app_version_string,$bluetooth_version,$brand,$carrier,$city,$device_id,$distinct_id_before_identity,$had_persisted_distinct_id,$has_nfc,$has_telephone,$identity_failure_reason,$insert_id,$is_reshuffled,$lib_version,$manufacturer,$model,$mp_api_endpoint,$mp_api_timestamp_ms,$mp_event_size,$os,$os_version,$partner_id,$preshuffle_distinct_id,$radio,$region,$screen_dpi,$screen_height,$screen_width,$user_id,$wifi,ab_test_name,ab_test_revision,access_level_id,activated_at,af_ad,af_ad_id,af_ad_type,af_adset,af_adset_id,af_c_id,af_channel,af_keywords,af_siteid,ai_type,app_version,aspect_ratio,auto_progress,base_plan_id,billing_issue_detected_at,c,campaign,cancellation_reason,cohort_name,coins,component_stack,consecutive_payments,cost,creation_id,creation_url,currency,current_coins,developer_id,distinct_id,download_status,duration,entry_source,environment,error,error_message,error_name,error_stack,error_status,event_datetime,expires_at,from_page,gender,impression_based,is_active,is_continue_editing,is_in_grace_period,is_lifetime,is_pro,is_refund,is_video,location,media_source,mode,model,mp_country_code,mp_lib,mp_processing_time_ms,name,net_revenue_local,net_revenue_usd,network,original_purchase_date,original_transaction_id,output_mode,page_name,page_number,paywall_id,paywall_name,paywall_revision,permission_status,photo_count,photo_type,platform,price,price_local,price_usd,proceeds_local,proceeds_usd,product_id,product_name,product_type,profile_country,profile_event_id,profile_has_access_level,profile_id,profile_ip_address,profile_total_revenue_usd,profiles_sharing_access_level,promotional_offer_id,prompt,prompt_source,prompt_text,prompt_title,purchase_date,rate_after_first_year,reason,reasons,regenerate,renewed_at,save_status,screen_type,section_id,section_name,selected_title,source,starts_at,status,store,store_country,store_offer_category,store_offer_discount_type,style_name,style_slug,subscription_expires_at,tab,tax_amount_local,tax_amount_usd,time,timestamp,to_page,transaction_id,trial_duration,variation_id,vendor_product_id,wifi,will_renew,total_pages,$bluetooth_enabled,completed_pages,result
subscription_renewal_cancelled,,,,,,,,,,,,,,,,dc6c26c9-f105-4515-9347-fbf35b57ceeb,,4.5.0,,,api.mixpanel.com,1774859115195,1820,,,,,,,,,,user_510,,Intro ABC,,,,,,,,,,,,,,,,,,,,,,All Users,,,,,,,USD,,all_paywall_with_intro_test,user_510,,,,Production,,,,,,2026-03-30T08:25:14,,,,,,,,,,,,,,,,,python,1774859118893,,,,,2026-01-14T13:31:47,180003067209211,,,,,Standart Paywall - NonTrial With 7999 - Intro Price (type_3),1.0,,,,,,,,,,,,,US,dc6c26c9-f105-4515-9347-fbf35b57ceeb,,aa6514f0-9d96-439e-b43d-b775cfe83fe8,16.56.2.188,131.88,,,,,,,2026-03-25T12:31:47,,,,,,,,,,,,,,app_store,US,,,,,2026-04-01T12:31:47,,,,1774859114,,,180003352418622,,8d6e2d56-a6c7-4d76-af51-400498a489d1,weekly_premium_intro,,,,,,
subscription_renewed,11.24337330432485,,,,,,,,,,,,,,,82664f1a-a998-48e9-ba6d-45d27801f9b2,,4.5.0,,,api.mixpanel.com,1774859230676,1859,,,,,,,,,,user_511,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,231.0,,,,USD,,discount,user_511,,,,Sandbox,,,,,,2026-03-30T08:27:25,,,,,,,,,,,,,,,,,python,1774859236120,,277.1124307205067,6.231481641351858,,2025-06-25T07:41:41,2000000947983778,,,,,Discount Paywall %50,1.0,,,,,,499.99,11.24337330432485,349.993,7.870361313027396,,,,TR,82664f1a-a998-48e9-ba6d-45d27801f9b2,,e6e01105-15c4-4160-81c1-3925b72843dd,212.154.7.242,4028.989333166913,,,,,,,2026-03-30T08:27:25,False,,,,,,,,,,,,,app_store,TR,,,,,2026-03-31T08:27:25,,104.1150989707047,2.341256673822198,1774859230,,,2000001144439752,,1939ae6f-4d5a-4690-bebe-9e45a5626271,weekly_premium_intro,,,,,,
subscription_expired,,,,,,,,,,,,,,,,67aba09c-0b8f-4846-aace-64e9dd1d083f,,4.5.0,,,api.mixpanel.com,1774863706154,1795,,,,,,,,,,user_512,,,,,,,,,,,,,,,,,,,,,,,voluntarily_cancelled,All Users,,,,,,,USD,,custom_with_intro,user_512,,,,Production,,,,,,2026-03-30T09:41:00,,,,,,,,,,,,,,,,,python,1774863706308,,,,,2026-03-23T09:41:01,720002450158093,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,,,,,,,,BR,67aba09c-0b8f-4846-aace-64e9dd1d083f,,eb8d382f-d487-4b86-a5fb-db424378624f,177.27.10.213,9.354203767925766,,,,,,,2026-03-23T09:41:00,,,,,,,,,,,,,,app_store,BR,,,,,2026-03-30T09:41:00,,,,1774863660,,,720002450158093,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewed,13.23257677609924,,,,,,,,,,,,,,,8295c818-449a-4d6b-8feb-c48ad3dad785,,4.5.0,,,api.mixpanel.com,1774864601567,1922,,,,,,,,,,user_513,,Weekly or Yearly promoted test,,,,,,,,,,,,,,,,,,,,,,All Users,,,8.0,,,,USD,,custom_with_intro,user_513,,,,Production,,,,,,2026-03-30T17:53:30,,,,,,,,,,,,,,,,,python,1774864601622,,5.793703396851698,7.674236738417121,,2026-02-09T18:53:30,70003324973587,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,9.99,13.23257677609924,6.992999999999999,9.262803743269464,,,,GB,8295c818-449a-4d6b-8feb-c48ad3dad785,,979f4964-77aa-452b-99f1-e356a56575cb,31.94.12.99,103.1090429089115,,,,,,,2026-03-30T17:53:30,False,,,,,,,,,,,,,app_store,GB,,,,,2026-04-06T17:53:30,,1.713280861640431,2.269381435503349,1774864601,,,70003427969164,,71a23214-a348-4a82-8be2-3d9ee8dca422,weekly_premium_intro,,,,,,
subscription_renewed,13.23257677609924,,,,,,,,,,,,,,,dea14818-99fe-41c8-ac93-41530cc0b82c,,4.5.0,,,api.mixpanel.com,1774864745216,1896,,,,,,,,,,user_514,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,6.0,,,,USD,,custom_with_intro,user_514,,,,Production,,,,,,2026-03-30T17:58:30,,,,,,,,,,,,,,,,,python,1774864745273,,5.793703396851698,7.674236738417121,,2026-02-23T18:58:30,410003063237426,,,,,Custom Paywall With Intro(yearly promoted),1.0,,,,,,9.99,13.23257677609924,6.992999999999999,9.262803743269464,,,,GB,dea14818-99fe-41c8-ac93-41530cc0b82c,,9c2ce363-fd7c-4a2e-b6d9-2d4dc430ffa4,81.86.147.23,75.84321647868389,,,,,,,2026-03-30T17:58:30,False,,,,,,,,,,,,,app_store,GB,,,,,2026-04-06T17:58:30,,1.713280861640431,2.269381435503349,1774864745,,,410003129129478,,c256e207-486a-4ef4-9ac6-f2dd37d8224a,weekly_premium_intro,,,,,,
subscription_renewed,9.99,,,,,,,,,,,,,,,58e92d42-c286-4f00-97da-ee7e8aa31305,,4.5.0,,,api.mixpanel.com,1774874135831,1861,,,,,,,,,,user_515,,59 vs 79 cross test child-0,,,,,,,,,,,,,,,,,,,,,,All Users,,,6.0,,,,USD,,custom_with_intro,user_515,,,,Production,,,,,,2026-03-30T20:34:55,,,,,,,,,,,,,,,,,python,1774874136137,,6.992999999999999,6.992999999999999,,2026-02-23T21:34:55,300002964519217,,,,,Custom Paywall 59.99 (yearly promoted),1.0,,,,,,9.99,9.99,6.992999999999999,6.992999999999999,,,,US,58e92d42-c286-4f00-97da-ee7e8aa31305,,99cb31f9-0c0e-457b-be51-5f36eea2ed36,107.122.85.41,56.94,,,,,,,2026-03-30T20:34:55,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T20:34:55,,0.0,0.0,1774874135,,,300003032222681,,92cebd09-c9cc-42ac-952a-318d3e9e7dbf,weekly_premium_intro,,,,,,
non_subscription_purchase,24.99,,,,,,,,,,,,,,,0c6d7040-7628-4bfc-a4ae-5964624d3de1,,4.5.0,,,api.mixpanel.com,1774875065754,1793,,,,,,,,,,user_516,,Coin & Subs Tab D1 Test,,,,,,,,,,,,,,,,,,,,,,All Users,,,1.0,,,,USD,,upgrade_with_intro,user_516,,,,Production,,,,,,2026-03-30T12:51:02,,,,,,,,,,,,,,,,,python,1774875089110,,17.493,17.493,,2026-03-30T12:51:02,460003107193586,,,,,Upgrade Paywall (Coins Prompted),1.0,,,,,,24.99,24.99,17.493,17.493,,,,US,0c6d7040-7628-4bfc-a4ae-5964624d3de1,,6d30f715-0ee7-4530-8976-4697d197d7ad,104.51.172.178,101.94,,,,,,,2026-03-30T12:51:02,False,,,,,,,,,,,,,app_store,US,,,,,,,0.0,0.0,1774875062,,,460003107193586,,07112791-1379-4858-b1ca-55ce085a931c,coin_pack_500,,,,,,
subscription_renewed,9.99,,,,,,,,,,,,,,,152a5a61-c566-4dd2-a82b-55fa28065a10,,4.5.0,,,api.mixpanel.com,1774884061253,1856,,,,,,,,,,user_517,,Weekly or Yearly promoted test,,,,,,,,,,,,,,,,,,,,,,All Users,,,9.0,,,,USD,,custom_with_intro,user_517,,,,Production,,,,,,2026-03-30T23:19:15,,,,,,,,,,,,,,,,,python,1774884068410,,6.992999999999999,6.992999999999999,,2026-02-03T00:19:15,1020000014695913,,,,,Custom Paywall With Intro(yearly promoted),1.0,,,,,,9.99,9.99,6.992999999999999,6.992999999999999,,,,US,152a5a61-c566-4dd2-a82b-55fa28065a10,,820bd60f-b757-4832-83eb-7d27bc146a51,73.225.218.159,86.91,,,,,,,2026-03-30T23:19:15,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T23:19:15,,0.0,0.0,1774884061,,,20002260626130,,f68dc772-df28-49d0-9874-128cd975680d,weekly_premium_intro,,,,,,
subscription_started,9.527262576893506,,,,,,,,,,,,,,,8d14641f-f926-477d-be3f-6cdd12954346,,4.5.0,,,api.mixpanel.com,1774887777608,1904,,,,,,,,,,user_518,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,1.0,,,,USD,,custom_with_intro,user_518,,,,Production,,,,,,2026-03-30T16:22:53,,,,,,,,,,,,,,,,,python,1774887777762,,28.51428571428571,5.444150043939145,,2026-03-30T16:22:55,20002260676666,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,49.9,9.527262576893506,34.93,6.669083803825454,,,,BR,8d14641f-f926-477d-be3f-6cdd12954346,,b3b796e9-a722-4369-890f-cb13fc5c55a7,179.215.120.154,9.527262576893506,,,,,,,2026-03-30T16:22:53,False,,,,,,,,,,,,,app_store,BR,introductory,pay_as_you_go,,,2026-04-06T16:22:53,,9.165306122448978,1.749905371266154,1774887773,,,20002260676666,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewal_cancelled,,,,,,,,,,,,,,,,cca0e0e6-65be-40f4-bfcb-b13e86046d89,,4.5.0,,,api.mixpanel.com,1774887820901,1786,,,,,,,,,,user_518,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,,,,,USD,,custom_with_intro,user_518,,,,Production,,,,,,2026-03-30T16:23:39,,,,,,,,,,,,,,,,,python,1774887821052,,,,,2026-03-30T16:22:55,20002260676666,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,,,,,,,,BR,cca0e0e6-65be-40f4-bfcb-b13e86046d89,,b3b796e9-a722-4369-890f-cb13fc5c55a7,179.215.120.154,9.527262576893506,,,,,,,2026-03-30T16:22:53,,,,,,,,,,,,,,app_store,BR,,,,,2026-04-06T16:22:53,,,,1774887819,,,20002260676666,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_expired,,,,,,,,,,,,,,,,3a15ca66-756d-4bf0-94d5-14ba84b8e921,,4.5.0,,,api.mixpanel.com,1774893845652,1796,,,,,,,,,,user_519,,,,,,,,,,,,,,,,,,,,,,,voluntarily_cancelled,All Users,,,,,,,USD,,custom_with_intro,user_519,,,,Production,,,,,,2026-03-30T18:01:48,,,,,,,,,,,,,,,,,python,1774893845795,,,,,2026-03-23T18:01:49,460003094462751,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,,,,,,,,SA,3a15ca66-756d-4bf0-94d5-14ba84b8e921,,d0049bdb-3b26-4f04-97a1-bada23df7c2d,51.235.214.152,7.988656587125503,,,,,,,2026-03-23T18:01:48,,,,,,,,,,,,,,app_store,SA,,,,,2026-03-30T18:01:48,,,,1774893708,,,460003094462751,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_expired,,,,,,,,,,,,,,,,a4fa5ed0-d559-4408-b4f6-1e43b635b141,,4.5.0,,,api.mixpanel.com,1774900291890,1810,,,,,,,,,,user_520,,,,,,,,,,,,,,,,,,,,,,,voluntarily_cancelled,All Users,,,,,,,USD,,all_paywall_with_intro_test,user_520,,,,Production,,,,,,2026-03-30T19:50:41,,,,,,,,,,,,,,,,,python,1774900379832,,,,,2026-01-25T10:27:50,520002630199108,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,,,,,,,,US,a4fa5ed0-d559-4408-b4f6-1e43b635b141,,c03aa569-6124-4bd8-bc09-b47a9b98c402,68.34.243.185,41.94,,,,,,,2026-03-23T19:50:41,,,,,,,,,,,,,,app_store,US,,,,,2026-03-30T19:50:41,,,,1774900241,,,520002724478555,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_expired,,,,,,,,,,,,,,,,69f41a81-58ac-42bf-b724-65bb186f76d7,,4.5.0,,,api.mixpanel.com,1774907522991,1807,,,,,,,,,,user_521,,,,,,,,,,,,,,,,,,,,,,,voluntarily_cancelled,All Users,,,,,,,USD,,all_paywall_with_intro_test,user_521,,,,Sandbox,,,,,,2026-03-30T21:51:57,,,,,,,,,,,,,,,,,python,1774907523025,,,,,2025-06-20T08:31:02,2000000944817767,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,,,,,,,,TR,69f41a81-58ac-42bf-b724-65bb186f76d7,,5b5c2dd2-c782-4ec3-bd75-2f61cfb7aace,46.154.36.16,1100.103475694445,,,,,,,2026-03-29T21:51:57,,,,,,,,,,,,,,app_store,US,,,,,2026-03-30T21:51:57,,,,1774907517,,,2000001144130021,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_premium_intro,,,,,,
subscription_renewed,10.26485236485353,,,,,,,,,,,,,,,613cbf0f-aa4b-4e52-bd34-c193224f0dfa,,4.5.0,,,api.mixpanel.com,1774836499686,1888,,,,,,,,,,user_522,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,2.0,,,,USD,,custom_with_intro,user_522,,,,Production,,,,,,2026-03-30T10:07:14,,,,,,,,,,,,,,,,,python,1774836499797,,9.539090909090907,6.532178777634063,,2026-03-23T10:07:14,550002867368830,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,14.99,10.26485236485353,10.493,7.18539665539747,,,,AU,613cbf0f-aa4b-4e52-bd34-c193224f0dfa,,affba293-c534-48c9-a231-5375bce0d94d,1.146.250.234,72.82191125832297,,,,,,,2026-03-30T10:07:14,False,,,,,,,,,,,,,app_store,AU,,,,,2026-04-06T10:07:14,,1.362727272727273,0.9331683968048662,1774836499,,,550002878769447,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewal_cancelled,,,,,,,,,,,,,,,,39a7e229-b6f2-4949-95da-774ab18a56e4,,4.5.0,,,api.mixpanel.com,1774842904825,1773,,,,,,,,,,user_523,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,,,,,USD,,custom_with_intro,user_523,,,,Production,,,,,,2026-03-30T03:55:04,,,,,,,,,,,,,,,,,python,1774842904871,,,,,2026-03-20T16:51:13,220003221999717,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,,,,,,,,US,39a7e229-b6f2-4949-95da-774ab18a56e4,,8c5522db-973e-4385-9f1f-e6a8bd86bffb,12.77.249.34,16.98,,,,,,,2026-03-27T16:51:13,,,,,,,,,,,,,,app_store,US,,,,,2026-04-03T16:51:13,,,,1774842904,,,220003234938251,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewed,13.40613426515666,,,,,,,,,,,,,,,e976b71d-4c7e-4552-8a12-a24c9c7ea0b6,,4.5.0,,,api.mixpanel.com,1774851635801,1915,,,,,,,,,,user_524,,Weekly or Yearly promoted test,,,,,,,,,,,,,,,,,,,,,,All Users,,,8.0,,,,USD,,custom_with_intro,user_524,,,,Production,,,,,,2026-03-30T14:20:09,,,,,,,,,,,,,,,,,python,1774851635946,,28.44959349593496,7.629507305373705,,2026-02-09T15:20:09,420002946828031,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,49.99,13.40613426515666,34.993,9.384293985609656,,,,PL,e976b71d-4c7e-4552-8a12-a24c9c7ea0b6,,8274588f-4fe5-4f07-b611-432540195592,89.171.137.50,104.1538795957099,,,,,,,2026-03-30T14:20:09,False,,,,,,,,,,,,,app_store,PL,,,,,2026-04-06T14:20:09,,9.347723577235774,2.50683811462279,1774851635,,,420003038618728,,71a23214-a348-4a82-8be2-3d9ee8dca422,weekly_premium_intro,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,df63a19f-6627-45e0-9049-b69fc16c18c0,,4.5.0,,,api.mixpanel.com,1774852104591,1801,,,,,,,,,,user_525,,Intro ABC,,,,,,,,,,,,,,,,,,,,,,All Users,,,10.0,,,,USD,,all_paywall_with_intro_test,user_525,,,,Production,,,,,,2026-03-30T14:27:53,,,,,,,,,,,,,,,,,python,1774852111885,,4.893,4.893,,2026-01-14T22:40:16,160002994162713,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,4.893,4.893,,,,US,df63a19f-6627-45e0-9049-b69fc16c18c0,,de3f4c34-4d5b-4df1-939e-d5929e9f98e6,70.22.252.140,84.89,,,,,,,2026-03-30T14:27:53,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T14:27:53,,0.0,0.0,1774852104,,,160003283772621,,99b4e43b-c76a-42a3-99b4-de0d11477ba2,weekly_upgrade_basic,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,89657ee8-3c6c-487b-98bc-dc156185b547,,4.5.0,,,api.mixpanel.com,1774856788941,1891,,,,,,,,,,user_526,,,,,,,,,,,,,,,,,,,weekly-upgrade-basic,,,,,All Users,,,8.0,,,,USD,,all_paywall_with_7999,user_526,,,,Production,,,,,,2026-03-30T07:46:27,,,,,,,,,,,,,,,,,python,1774856788972,,5.9415,5.9415,,2026-01-26T04:21:45,GPA.3316-5034-0092-28174,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,5.9415,5.9415,,,,US,89657ee8-3c6c-487b-98bc-dc156185b547,,ac8abc73-2e54-4c8e-a1b0-1b8999bb4bac,69.181.55.207,70.91000000000001,,,,,,,2026-03-30T07:46:27,False,,,,,,,,,,,,,play_store,US,,,,,2026-04-06T07:46:27,,0.0,0.0,1774856787,,,GPA.3316-5034-0092-28174..6,,bdf98b87-f6c6-4b01-a591-cb80dcff9caf,weekly_upgrade_basic,,,,,,
subscription_renewed,9.99,,,,,,,,,,,,,,,98d65b32-2ec9-4d0d-b412-8ca9dabe64ad,,4.5.0,,,api.mixpanel.com,1774858128917,1867,,,,,,,,,,user_527,,Weekly or Yearly promoted test,,,,,,,,,,,,,,,,,,,,,,All Users,,,8.0,,,,USD,,custom_with_intro,user_527,,,,Production,,,,,,2026-03-30T16:05:05,,,,,,,,,,,,,,,,,python,1774858129035,,6.992999999999999,6.992999999999999,,2026-02-09T17:05:05,30003121109948,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,9.99,9.99,6.992999999999999,6.992999999999999,,,,US,98d65b32-2ec9-4d0d-b412-8ca9dabe64ad,,472564bf-0635-44d4-ba9f-a6aae0f641e0,174.207.228.19,101.91,,,,,,,2026-03-30T16:05:05,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T16:05:05,,0.0,0.0,1774858128,,,30003213426194,,71a23214-a348-4a82-8be2-3d9ee8dca422,weekly_premium_intro,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,6335e30d-26eb-46e4-ac8f-6195947f59bf,,4.5.0,,,api.mixpanel.com,1774859170867,1794,,,,,,,,,,user_528,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,11.0,,,,USD,,all_paywall_with_intro_test,user_528,,,,Production,,,,,,2026-03-30T16:24:42,,,,,,,,,,,,,,,,,python,1774859193486,,4.893,4.893,,2026-01-19T17:24:42,140003243703502,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,4.893,4.893,,,,US,6335e30d-26eb-46e4-ac8f-6195947f59bf,,bbbbdc35-781c-46cf-9a98-c7675a43458c,35.146.22.147,76.89,,,,,,,2026-03-30T16:24:42,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T16:24:42,,0.0,0.0,1774859170,,,140003538869491,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,b7887a03-d7c2-4672-bfd1-e334ca7e04a9,,4.5.0,,,api.mixpanel.com,1774860299086,1792,,,,,,,,,,user_529,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,11.0,,,,USD,,all_paywall_with_intro_test,user_529,,,,Production,,,,,,2026-03-30T16:44:23,,,,,,,,,,,,,,,,,python,1774860299193,,4.893,4.893,,2026-01-19T17:44:23,30002953270060,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,4.893,4.893,,,,US,b7887a03-d7c2-4672-bfd1-e334ca7e04a9,,b01f6104-df0a-487f-b045-154f126b7d29,69.139.62.129,76.89,,,,,,,2026-03-30T16:44:23,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T16:44:23,,0.0,0.0,1774860299,,,30003213468882,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
billing_issue_detected,,,,,,,,,,,,,,,,38ad0578-9f01-442a-8fdc-1fc2ff903ef9,,4.5.0,,,api.mixpanel.com,1774833584250,1792,,,,,,,,,,user_530,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,,,,,USD,,all_paywall_with_intro_test,user_530,,,,Production,,,,,,2026-03-30T01:19:43,,,,,,,,,,,,,,,,,python,1774833584364,,,,,2026-01-25T22:20:36,240002354552584,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,,,,,,,,US,38ad0578-9f01-442a-8fdc-1fc2ff903ef9,,1617013d-7c6e-4ce7-a74b-1e5b80b4e82f,73.48.151.113,62.91000000000001,,,,,,,2026-03-23T01:19:43,,,,,,,,,,,,,,app_store,US,,,,,2026-03-30T01:19:43,,,,1774833583,,,240002417860459,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewed,7.374814113009795,,,,,,,,,,,,,,,e9c70fcd-6a74-41bd-9cc6-34e72798c940,,4.5.0,,,api.mixpanel.com,1774841901619,1910,,,,,,,,,,user_531,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,11.0,,,,USD,,all_paywall_with_intro_test,user_531,,,,Production,,,,,,2026-03-30T11:38:07,,,,,,,,,,,,,,,,,python,1774841907725,,414.6610169491526,4.374889728056658,,2026-01-19T12:38:07,310002680071731,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,699.0,7.374814113009795,489.3,5.162369879106857,,,,IN,e9c70fcd-6a74-41bd-9cc6-34e72798c940,,86a9a041-6c86-4af7-b8f8-60b5e24c7902,103.95.82.93,83.7159632652192,,,,,,,2026-03-30T11:38:07,False,,,,,,,,,,,,,app_store,IN,,,,,2026-04-06T11:38:07,,106.6271186440678,1.124971644357426,1774841901,,,310002844344226,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,2d7e7855-0fae-484b-96e3-5d71801b681d,,4.5.0,,,api.mixpanel.com,1774852740663,1806,,,,,,,,,,user_532,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,11.0,,,,USD,,all_paywall_with_intro_test,user_532,,,,Production,,,,,,2026-03-30T14:37:22,,,,,,,,,,,,,,,,,python,1774852749911,,4.893,4.893,,2026-01-19T15:37:22,370002400902194,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,4.893,4.893,,,,US,2d7e7855-0fae-484b-96e3-5d71801b681d,,b7305d87-d883-4fe6-beb7-9210b6f08a23,166.205.54.5,101.88,,,,,,,2026-03-30T14:37:22,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T14:37:22,,0.0,0.0,1774852740,,,370002640201293,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
subscription_started,7.991820043079613,,,,,,,,,,,,,,,928b29ec-cf4e-42b1-86fc-c17b46c0ae03,,4.5.0,,,api.mixpanel.com,1774866899231,1908,,,,,,,,,,user_533,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,1.0,,,,USD,,custom_with_intro,user_533,,,,Production,,,,,,2026-03-30T10:34:55,,,,,,,,,,,,,,,,,python,1774866899673,,18.25478260869565,4.864586113178895,,2026-03-30T10:34:56,460003107009283,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,29.99,7.991820043079613,20.993,5.594274030155729,,,,SA,928b29ec-cf4e-42b1-86fc-c17b46c0ae03,,2f6cb0c9-7728-4f2f-a47c-620244212b4e,188.54.170.134,7.991820043079613,,,,,,,2026-03-30T10:34:55,False,,,,,,,,,,,,,app_store,SA,introductory,pay_as_you_go,,,2026-04-06T10:34:55,,3.911739130434782,1.042411309966906,1774866895,,,460003107009283,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewal_cancelled,,,,,,,,,,,,,,,,e4fc8ecb-46e6-498c-b21b-4e4f2c9afcbe,,4.5.0,,,api.mixpanel.com,1774867210129,1787,,,,,,,,,,user_533,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,,,,,USD,,custom_with_intro,user_533,,,,Production,,,,,,2026-03-30T10:40:08,,,,,,,,,,,,,,,,,python,1774867210751,,,,,2026-03-30T10:34:56,460003107009283,,,,,Custom Paywall With Intro(weekly promoted),1.0,,,,,,,,,,,,,SA,e4fc8ecb-46e6-498c-b21b-4e4f2c9afcbe,,2f6cb0c9-7728-4f2f-a47c-620244212b4e,188.54.170.134,7.991820043079613,,,,,,,2026-03-30T10:34:55,,,,,,,,,,,,,,app_store,SA,,,,,2026-04-06T10:34:55,,,,1774867208,,,460003107009283,,990f906b-1b69-42ef-9cef-1ca119aef3a8,weekly_premium_intro,,,,,,
subscription_renewed,6.99,,,,,,,,,,,,,,,df92969d-672b-48f5-9bf5-7bff200907f5,,4.5.0,,,api.mixpanel.com,1774867936246,1807,,,,,,,,,,user_534,,,,,,,,,,,,,,,,,,,,,,,,All Users,,,10.0,,,,USD,,all_paywall_with_intro_test,user_534,,,,Production,,,,,,2026-03-30T18:51:05,,,,,,,,,,,,,,,,,python,1774867951268,,4.893,4.893,,2026-01-26T19:51:05,520002632459021,,,,,Standart Paywall - NonTrial With 7999 (type_1),1.0,,,,,,6.99,6.99,4.893,4.893,,,,US,df92969d-672b-48f5-9bf5-7bff200907f5,,74e385fb-866e-4177-ab71-51b3e1dbba3b,192.132.205.19,94.89,,,,,,,2026-03-30T18:51:05,False,,,,,,,,,,,,,app_store,US,,,,,2026-04-06T18:51:05,,0.0,0.0,1774867936,,,520002735583278,,48e5d4c9-c73f-4d4a-bec2-018d4cf39454,weekly_upgrade_basic,,,,,,
